d3mIndex,filename,bounding_box
208,2017-06-27__11-56-37-168_plot_1204.jpg,"324,282,324,629,671,629,671,282"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"1860,798,1860,1271,2333,1271,2333,798"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"54,1200,54,1499,353,1499,353,1200"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"330,1638,330,2021,713,2021,713,1638"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"156,1944,156,2189,401,2189,401,1944"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"72,2562,72,2819,329,2819,329,2562"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"594,2964,594,3233,863,3233,863,2964"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"2028,744,2028,1067,2351,1067,2351,744"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"6,174,6,593,425,593,425,174"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"6,816,6,929,119,929,119,816"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"210,2778,210,3173,605,3173,605,2778"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"282,6,282,395,671,395,671,6"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"894,288,894,623,1229,623,1229,288"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"0,810,0,1073,263,1073,263,810"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"6,1230,6,1415,191,1415,191,1230"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"702,1194,702,1505,1013,1505,1013,1194"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"138,1332,138,1721,527,1721,527,1332"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"0,2310,0,2405,95,2405,95,2310"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"294,2034,294,2273,533,2273,533,2034"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"6,2010,6,2111,107,2111,107,2010"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"528,2412,528,2747,863,2747,863,2412"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"456,2562,456,2837,731,2837,731,2562"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"12,2700,12,2891,203,2891,203,2700"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1440,12,1440,161,1589,161,1589,12"
213,2017-06-27__12-28-33-007_plot_370.jpg,"912,654,912,821,1079,821,1079,654"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1086,1122,1086,1283,1247,1283,1247,1122"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1716,1056,1716,1265,1925,1265,1925,1056"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1770,1908,1770,2063,1925,2063,1925,1908"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1578,2730,1578,2879,1727,2879,1727,2730"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1056,2538,1056,2675,1193,2675,1193,2538"
213,2017-06-27__12-28-33-007_plot_370.jpg,"2370,2808,2370,2903,2465,2903,2465,2808"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1536,414,1536,593,1715,593,1715,414"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1020,834,1020,989,1175,989,1175,834"
215,2017-06-27__12-28-35-007_plot_370.jpg,"654,870,654,965,749,965,749,870"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1854,786,1854,1031,2099,1031,2099,786"
215,2017-06-27__12-28-35-007_plot_370.jpg,"720,1644,720,1895,971,1895,971,1644"
215,2017-06-27__12-28-35-007_plot_370.jpg,"954,2112,954,2291,1133,2291,1133,2112"
215,2017-06-27__12-28-35-007_plot_370.jpg,"2172,2076,2172,2303,2399,2303,2399,2076"
215,2017-06-27__12-28-35-007_plot_370.jpg,"966,2928,966,3035,1073,3035,1073,2928"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1080,3072,1080,3203,1211,3203,1211,3072"
216,2017-06-27__12-30-24-561_plot_338.jpg,"1254,240,1254,365,1379,365,1379,240"
216,2017-06-27__12-30-24-561_plot_338.jpg,"906,498,906,683,1091,683,1091,498"
216,2017-06-27__12-30-24-561_plot_338.jpg,"948,840,948,1007,1115,1007,1115,840"
216,2017-06-27__12-30-24-561_plot_338.jpg,"1122,1158,1122,1301,1265,1301,1265,1158"
216,2017-06-27__12-30-24-561_plot_338.jpg,"942,1398,942,1535,1079,1535,1079,1398"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1038,162,1038,281,1157,281,1157,162"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1308,210,1308,383,1481,383,1481,210"
217,2017-06-27__12-30-25-561_plot_338.jpg,"984,384,984,467,1067,467,1067,384"
217,2017-06-27__12-30-25-561_plot_338.jpg,"936,870,936,1007,1073,1007,1073,870"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1008,1620,1008,1721,1109,1721,1109,1620"
217,2017-06-27__12-30-25-561_plot_338.jpg,"936,1836,936,1979,1079,1979,1079,1836"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1170,1806,1170,1937,1301,1937,1301,1806"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1236,2220,1236,2363,1379,2363,1379,2220"
217,2017-06-27__12-30-25-561_plot_338.jpg,"900,2442,900,2609,1067,2609,1067,2442"
217,2017-06-27__12-30-25-561_plot_338.jpg,"966,2766,966,2867,1067,2867,1067,2766"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1164,222,1164,353,1295,353,1295,222"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1062,420,1062,539,1181,539,1181,420"
218,2017-06-27__12-30-26-611_plot_338.jpg,"936,762,936,953,1127,953,1127,762"
218,2017-06-27__12-30-26-611_plot_338.jpg,"960,1050,960,1175,1085,1175,1085,1050"
218,2017-06-27__12-30-26-611_plot_338.jpg,"924,1152,924,1319,1091,1319,1091,1152"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1002,1380,1002,1499,1121,1499,1121,1380"
218,2017-06-27__12-30-26-611_plot_338.jpg,"984,1764,984,1871,1091,1871,1091,1764"
218,2017-06-27__12-30-26-611_plot_338.jpg,"900,2022,900,2135,1013,2135,1013,2022"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1218,1974,1218,2099,1343,2099,1343,1974"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1122,2364,1122,2489,1247,2489,1247,2364"
218,2017-06-27__12-30-26-611_plot_338.jpg,"906,2508,906,2621,1019,2621,1019,2508"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"1341,1200,1341,1458,1599,1458,1599,1200"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"998,1398,998,1587,1187,1587,1187,1398"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"1474,1668,1474,1905,1711,1905,1711,1668"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"1311,-4,1311,149,1464,149,1464,-4"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1161,1234,1161,1399,1326,1399,1326,1234"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1715,1230,1715,1480,1965,1480,1965,1230"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1489,2104,1489,2285,1670,2285,1670,2104"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1355,3091,1355,3321,1585,3321,1585,3091"
224,2017-06-27__13-27-46-816_plot_1630.jpg,"1246,3087,1246,3244,1403,3244,1403,3087"
224,2017-06-27__13-27-46-816_plot_1630.jpg,"1849,3212,1849,3417,2054,3417,2054,3212"
225,2017-06-27__13-28-21-466_plot_1629.jpg,"902,307,902,460,1055,460,1055,307"
226,2017-06-27__13-28-24-436_plot_1629.jpg,"1825,2800,1825,2997,2022,2997,2022,2800"
226,2017-06-27__13-28-24-436_plot_1629.jpg,"1719,3006,1719,3248,1961,3248,1961,3006"
226,2017-06-27__13-28-24-436_plot_1629.jpg,"32,3083,32,3224,173,3224,173,3083"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1088,1489,1088,1727,1326,1727,1326,1489"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"49,1934,49,2164,279,2164,279,1934"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"372,2241,372,2422,553,2422,553,2241"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1024,2302,1024,2471,1193,2471,1193,2302"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1117,2933,1117,3155,1339,3155,1339,2933"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1566,2581,1566,2823,1808,2823,1808,2581"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1885,2703,1885,2904,2086,2904,2086,2703"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1938,2128,1938,2289,2099,2289,2099,2128"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"967,3115,967,3223,1075,3223,1075,3115"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"146,307,146,448,287,448,287,307"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1072,570,1072,727,1229,727,1229,570"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1651,728,1651,966,1889,966,1889,728"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1991,736,1991,921,2176,921,2176,736"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1181,1080,1181,1293,1394,1293,1394,1080"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1165,1465,1165,1610,1310,1610,1310,1465"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1635,1626,1635,1880,1889,1880,1889,1626"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1307,1744,1307,1905,1468,1905,1468,1744"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1388,1897,1388,2054,1545,2054,1545,1897"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1485,2023,1485,2212,1674,2212,1674,2023"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1392,2779,1392,2944,1557,2944,1557,2779"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"40,2496,40,2624,168,2624,168,2496"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1161,878,1161,1047,1330,1047,1330,878"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"121,651,121,771,241,771,241,651"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"0,558,0,614,56,614,56,558"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1100,2517,1100,2662,1245,2662,1245,2517"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1424,2561,1424,2742,1605,2742,1605,2561"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1614,2739,1614,2908,1783,2908,1783,2739"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1262,2711,1262,2884,1435,2884,1435,2711"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1088,2937,1088,3078,1229,3078,1229,2937"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"761,3018,761,3167,910,3167,910,3018"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"870,3160,870,3325,1035,3325,1035,3160"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1218,8,1218,266,1476,266,1476,8"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1113,570,1113,727,1270,727,1270,570"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1432,736,1432,917,1613,917,1613,736"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1622,801,1622,966,1787,966,1787,801"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1270,837,1270,994,1427,994,1427,837"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1048,1133,1048,1298,1213,1298,1213,1133"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"757,1137,757,1290,910,1290,910,1137"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"854,1323,854,1508,1039,1508,1039,1323"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"724,1630,724,1746,840,1746,840,1630"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"898,1808,898,1965,1055,1965,1055,1808"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1084,1825,1084,1986,1245,1986,1245,1825"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1246,1768,1246,1925,1403,1925,1403,1768"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1550,1578,1550,1727,1699,1727,1699,1578"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1902,1485,1902,1670,2087,1670,2087,1485"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"890,2205,890,2329,1014,2329,1014,2205"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1230,53,1230,222,1399,222,1399,53"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1400,134,1400,299,1565,299,1565,134"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1829,214,1829,448,2063,448,2063,214"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1732,1291,1732,1432,1873,1432,1873,1291"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1295,1064,1295,1176,1407,1176,1407,1064"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1121,991,1121,1164,1294,1164,1294,991"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1076,1052,1076,1172,1196,1172,1196,1052"
231,2017-06-27__13-31-05-197_plot_548.jpg,"975,1084,975,1245,1136,1245,1136,1084"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1509,1477,1509,1577,1609,1577,1609,1477"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1137,1529,1137,1674,1282,1674,1282,1529"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1218,1707,1218,1823,1334,1823,1334,1707"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1169,1893,1169,2042,1318,2042,1318,1893"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1100,2205,1100,2338,1233,2338,1233,2205"
231,2017-06-27__13-31-05-197_plot_548.jpg,"939,2181,939,2334,1092,2334,1092,2181"
231,2017-06-27__13-31-05-197_plot_548.jpg,"963,2500,963,2572,1035,2572,1035,2500"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1048,2670,1048,2811,1189,2811,1189,2670"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1210,2593,1210,2734,1351,2734,1351,2593"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1643,2674,1643,2778,1747,2778,1747,2674"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1392,3115,1392,3268,1545,3268,1545,3115"
231,2017-06-27__13-31-05-197_plot_548.jpg,"902,3034,902,3203,1071,3203,1071,3034"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1185,4,1185,132,1313,132,1313,4"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1444,0,1444,108,1552,108,1552,0"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1643,214,1643,322,1751,322,1751,214"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1177,259,1177,392,1310,392,1310,259"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1323,388,1323,504,1439,504,1439,388"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1270,526,1270,675,1419,675,1419,526"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1481,1432,1481,1609,1658,1609,1658,1432"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1897,1343,1897,1480,2034,1480,2034,1343"
234,2017-06-27__13-31-08-207_plot_548.jpg,"2128,1331,2128,1488,2285,1488,2285,1331"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1331,1606,1331,1807,1532,1807,1532,1606"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1606,1970,1606,2244,1880,2244,1880,1970"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1995,2156,1995,2406,2245,2406,2245,2156"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1695,2480,1695,2633,1848,2633,1848,2480"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1287,2144,1287,2309,1452,2309,1452,2144"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1473,2723,1473,2900,1650,2900,1650,2723"
235,2017-06-28__10-06-03-052_plot_253.jpg,"704,494,704,582,792,582,792,494"
235,2017-06-28__10-06-03-052_plot_253.jpg,"1392,1129,1392,1338,1601,1338,1601,1129"
235,2017-06-28__10-06-03-052_plot_253.jpg,"720,1011,720,1115,824,1115,824,1011"
235,2017-06-28__10-06-03-052_plot_253.jpg,"514,2290,514,2552,776,2552,776,2290"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1315,4,1315,347,1658,347,1658,4"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1388,320,1388,493,1561,493,1561,320"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1052,599,1052,885,1338,885,1338,599"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1533,1003,1533,1229,1759,1229,1759,1003"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1060,1056,1060,1290,1294,1290,1294,1056"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1493,1436,1493,1678,1735,1678,1735,1436"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1367,1598,1367,1803,1572,1803,1572,1598"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1109,1566,1109,1634,1177,1634,1177,1566"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1242,2031,1242,2228,1439,2228,1439,2031"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1100,2302,1100,2483,1281,2483,1281,2302"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1388,2213,1388,2398,1573,2398,1573,2213"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1630,2189,1630,2305,1746,2305,1746,2189"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1396,2630,1396,2831,1597,2831,1597,2630"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1210,3042,1210,3138,1306,3138,1306,3042"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1295,716,1295,820,1399,820,1399,716"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1311,1048,1311,1375,1638,1375,1638,1048"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1550,1541,1550,1657,1666,1657,1666,1541"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1307,1606,1307,1828,1529,1828,1529,1606"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1416,1853,1416,2107,1670,2107,1670,1853"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1048,2286,1048,2560,1322,2560,1322,2286"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1105,2735,1105,2912,1282,2912,1282,2735"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1517,2703,1517,2937,1751,2937,1751,2703"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1448,3119,1448,3385,1714,3385,1714,3119"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"1242,53,1242,181,1370,181,1370,53"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"833,1169,833,1326,990,1326,990,1169"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"1274,2059,1274,2187,1402,2187,1402,2059"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"1307,235,1307,363,1435,363,1435,235"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1347,239,1347,339,1447,339,1447,239"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1226,392,1226,585,1419,585,1419,392"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1278,801,1278,929,1406,929,1406,801"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1226,1105,1226,1242,1363,1242,1363,1105"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1210,1274,1210,1402,1338,1402,1338,1274"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1270,1728,1270,1865,1407,1865,1407,1728"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1246,1946,1246,2042,1342,2042,1342,1946"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1226,2132,1226,2236,1330,2236,1330,2132"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1501,4,1501,157,1654,157,1654,4"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1347,465,1347,699,1581,699,1581,465"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1578,757,1578,922,1743,922,1743,757"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1242,870,1242,1083,1455,1083,1455,870"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1181,1242,1181,1443,1382,1443,1382,1242"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1404,1363,1404,1593,1634,1593,1634,1363"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1752,1307,1752,1435,1880,1435,1880,1307"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1910,1262,1910,1378,2026,1378,2026,1262"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1456,1626,1456,1807,1637,1807,1637,1626"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1177,1715,1177,1932,1394,1932,1394,1715"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1323,1833,1323,2071,1561,2071,1561,1833"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1485,2148,1485,2301,1638,2301,1638,2148"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1711,2059,1711,2357,2009,2357,2009,2059"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1230,4,1230,181,1407,181,1407,4"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1991,352,1991,614,2253,614,2253,352"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1372,392,1372,654,1634,654,1634,392"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1400,595,1400,812,1617,812,1617,595"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1489,1032,1489,1290,1747,1290,1747,1032"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1473,1311,1473,1508,1670,1508,1670,1311"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1517,1533,1517,1763,1747,1763,1747,1533"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"2019,1586,2019,1824,2257,1824,2257,1586"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1517,1719,1517,1912,1710,1912,1710,1719"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1173,1760,1173,1941,1354,1941,1354,1760"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1456,1991,1456,2184,1649,2184,1649,1991"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1376,2359,1376,2568,1585,2568,1585,2359"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1562,2820,1562,2985,1727,2985,1727,2820"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1234,2848,1234,3053,1439,3053,1439,2848"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1153,3164,1153,3394,1383,3394,1383,3164"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"940,45,940,222,1117,222,1117,45"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1037,519,1037,713,1231,713,1231,519"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"843,762,843,992,1073,992,1073,762"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1058,904,1058,1098,1252,1098,1252,904"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1224,1418,1224,1587,1393,1587,1393,1418"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1329,1860,1329,1985,1454,1985,1454,1860"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1414,2253,1414,2361,1522,2361,1522,2253"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"843,2391,843,2625,1077,2625,1077,2391"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"843,2910,843,3035,968,3035,968,2910"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1232,162,1232,319,1389,319,1389,162"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"964,1102,964,1235,1097,1235,1097,1102"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1443,1321,1443,1454,1576,1454,1576,1321"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1009,1617,1009,1738,1130,1738,1130,1617"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1118,2221,1118,2354,1251,2354,1251,2221"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1418,2898,1418,3027,1547,3027,1547,2898"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"786,478,786,672,980,672,980,478"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"863,1086,863,1324,1101,1324,1101,1086"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"1337,1386,1337,1498,1449,1498,1449,1386"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"616,1779,616,1968,805,1968,805,1779"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1637,1037,1637,1182,1782,1182,1782,1037"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1528,1447,1528,1515,1596,1515,1596,1447"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1001,1864,1001,2013,1150,2013,1150,1864"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"871,1378,871,1507,1000,1507,1000,1378"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1078,2646,1078,2763,1195,2763,1195,2646"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1272,3242,1272,3310,1340,3310,1340,3242"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1082,389,1082,522,1215,522,1215,389"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1264,932,1264,1032,1364,1032,1364,932"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"855,1528,855,1697,1024,1697,1024,1528"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1131,1678,1131,1831,1284,1831,1284,1678"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1248,1856,1248,2005,1397,2005,1397,1856"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"831,2051,831,2180,960,2180,960,2051"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1013,2561,1013,2742,1194,2742,1194,2561"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"494,2837,494,3031,688,3031,688,2837"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1017,349,1017,518,1186,518,1186,349"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"478,673,478,887,692,887,692,673"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"847,1451,847,1608,1004,1608,1004,1451"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1106,1366,1106,1531,1271,1531,1271,1366"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1135,2748,1135,3262,1649,3262,1649,2748"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1078,3104,1078,3391,1365,3391,1365,3104"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"936,4,936,169,1101,169,1101,4"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1086,16,1086,238,1308,238,1308,16"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1293,8,1293,214,1499,214,1499,8"
